chunk_id,source,title,field,text
StatPearls_13223_0,StatPearls,Financing And Funding A Simulation Center -- Function,clinical_guideline,Financing And Funding A Simulation Center -- Function. Costs [4] [5]
StatPearls_13224_0,StatPearls,Migraine-Associated Vertigo  -- Evaluation,clinical_guideline,"Migraine-Associated Vertigo  -- Evaluation. Another study has indicated a higher occurrence of unilateral canal paresis during caloric testing and vestibular hyporesponsiveness or hyperresponsiveness in vestibular migraine patients. [21] One study suggests abnormal findings in the sacculocollic pathway (cervical vestibular evoked myogenic potentials [cVEMP]) while ocular VEMP (oVEMP) results remained normal in patients with VM compared to healthy controls; however, these findings have not been duplicated. [23] Moreover, these observed abnormalities are not exclusive to VM."
StatPearls_13225_0,StatPearls,Facet Joint Injection -- Continuing Education Activity,clinical_guideline,"Facet Joint Injection -- Continuing Education Activity. Facet joint injections are commonly performed to diagnose and manage facet joint pain (also referred to as lumbar spondylosis or zygapophyseal joint pain). Pain from facet joint etiology can be challenging to diagnose due to a lack of specific physical exam findings and imaging criteria. This activity will review the anatomy, indications, technique, and complications associated with facet joint injections and highlight the role of the interprofessional team in managing facet joint pain."
StatPearls_13226_0,StatPearls,"Nutrition: Micronutrient Intake, Imbalances, and Interventions -- Issues of Concern -- Minerals",clinical_guideline,"Nutrition: Micronutrient Intake, Imbalances, and Interventions -- Issues of Concern -- Minerals. Magnesium: Magnesium deficiency is common, and it is estimated that half of the US population has a suboptimal magnesium intake. Magnesium inadequacy has been linked to cardiovascular, metabolic, respiratory, and psychiatric conditions. Symptoms of clinical magnesium deficiency are unspecific, eg, muscle spasms and arrhythmias, and can be easily confounded with other nutrient deficiencies. [45]"
StatPearls_13227_0,StatPearls,Osteopathic Manipulative Treatment: Inhaled Rib Dysfunction -- Enhancing Healthcare Team Outcomes,clinical_guideline,"Osteopathic Manipulative Treatment: Inhaled Rib Dysfunction -- Enhancing Healthcare Team Outcomes. Clinicians should take responsibility for patient referrals to osteopathic providers when deadly underlying pathologies have safely been ruled out. Patients benefit from a well-rounded treatment approach that includes pharmacology, diagnostic testing, physical medicine, and manipulative treatments. This was shown in a clinical trial using rats where the lungs of rats diagnosed with S treptococcus pneumoniae had reduced levels of bacteria after receiving lymphatic pump techniques along with antibiotics compared to controls. [25]"
StatPearls_13228_0,StatPearls,High-Frequency Oscillator in the Neonate -- Enhancing Healthcare Team Outcomes,clinical_guideline,"High-Frequency Oscillator in the Neonate -- Enhancing Healthcare Team Outcomes. Implementation of HFOV in the NICU underscores the role of the interprofessional team in improving ventilatory management in neonates with lung disease. This form of ventilation highlights the coordination required between physicians, advanced care practitioners, pharmacists, nurses, and respiratory therapists to provide optimal care to each patient. Prioritizing patient-centered care necessitates tailoring HFOV strategies to the individual needs of each neonate. Engaging with the family, providing education and support, and involving them in care decisions are essential components of a holistic approach."
StatPearls_13229_0,StatPearls,Pamidronate -- Indications,clinical_guideline,"Pamidronate -- Indications. Pamidronate belongs to the drug class known as bisphosphonates, whose therapeutic value stems from their ability to inhibit osteoclast-mediated bone resorption. [1]"
StatPearls_13230_0,StatPearls,COPD and Sleep Apnea Overlap -- Pathophysiology -- Overlap Syndrome,clinical_guideline,"COPD and Sleep Apnea Overlap -- Pathophysiology -- Overlap Syndrome. Alveolar hypoventilation, decreased ventilation-perfusion matching, and reduced end-expiratory volume (ERV) are the 3 primary mechanisms contributing to nocturnal oxygen desaturations in patients with COPD. [8] This hypoxia causes the release of systemic inflammatory mediators such as C-reactive protein (CRP), interleukin-6 (IL-6), interleukin-8 (IL-8), nuclear factor-kappa beta (NF-κB), tumor necrosis factor-alpha (TNF-α), and hypoxia-inducible factor (HIF). [8] [32] Reactive oxygen species are also released, contributing to endothelial dysfunction and accelerated atherosclerosis, thereby increasing mortality and the risk of pulmonary hypertension. [8]"
StatPearls_13231_0,StatPearls,Bilirubinuria -- Complications,clinical_guideline,"Bilirubinuria -- Complications. Unconjugated bilirubin tends to cross the blood-brain barrier, and because it is lipid-soluble, it can penetrate neuronal and glial membranes and may lead to a spectrum of diseases called biliary encephalopathy. Morbidity and mortality associated with conjugated hyperbilirubinemia and bilirubinuria results from the underlying disease process."
StatPearls_13232_0,StatPearls,Lecithin Sphingomyelin Ratio -- Patient Safety and Education,clinical_guideline,"Lecithin Sphingomyelin Ratio -- Patient Safety and Education. Amniocentesis for L/S ratio assessment is generally safe but carries rare risks, including maternal sepsis, intrauterine rupture, maternal-fetal hemorrhage, and fetal heart rate abnormalities. Though uncommon, these complications may lead to infection, preterm labor, alloimmunization, or fetal distress, requiring careful monitoring. Due to these potential risks, amniocentesis is typically not recommended for patients with a history of preterm labor, incompetent cervix, placenta previa, or abruptio placentae. Providing a thorough explanation of the procedure's indications, benefits, and possible risks to the patient and family is essential."
StatPearls_13233_0,StatPearls,Splenic Infarcts -- Pathophysiology,clinical_guideline,"Splenic Infarcts -- Pathophysiology. Rarely, abnormal splenic vascular anatomy may cause infarction. An anatomical variant known as the wandering spleen has been identified in which the spleen has an abnormal vascular attachment that predisposes to torsion."
StatPearls_13234_0,StatPearls,Neurosyphilis -- Continuing Education Activity,clinical_guideline,"Neurosyphilis -- Continuing Education Activity. This course provides healthcare professionals with the comprehensive knowledge and skills necessary to diagnose and manage neurosyphilis effectively. After participation, clinicians will understand the epidemiology, pathophysiology, clinical manifestations, diagnostic evaluation, and evidence-based treatment strategies for neurosyphilis. This activity will also highlight the essential role of an interprofessional team in providing comprehensive, patient-centered care and optimizing outcomes for affected individuals."
StatPearls_13235_0,StatPearls,Pediatric Cataract -- Deterrence and Patient Education -- Newborn screening and early detection,clinical_guideline,"Pediatric Cataract -- Deterrence and Patient Education -- Newborn screening and early detection. Routine eye examinations: Implement routine eye screenings for newborns, including the red reflex test, to identify any early signs of cataracts. Early detection is crucial for timely intervention and better visual outcomes. Genetic counseling: Provide genetic counseling for families with a history of pediatric cataracts or related genetic conditions. Genetic counseling helps families understand their risks and prepare for early intervention if needed. [137]"
StatPearls_13236_0,StatPearls,Triptans -- Monitoring,clinical_guideline,Triptans -- Monitoring. Clinicians should monitor for triptan-associated cardiovascular adverse effects in patients taking propranolol. Propranolol is often used for migraine prevention and decreases the metabolism of some triptans like almotriptan and rizatriptan by inhibiting their metabolism via the MAO-A pathway. Lowering the triptan dose or using a triptan that is not metabolized by the MAO-A pathway or other abortive migraine therapy is preferred for these patients. [55] [49]
